Alive, 13811750
Alive, 13823500
Alive, 13831250
Alive, 13839250
Alive, 13847000
Alive, 13854750
Alive, 13863000
Alive, 13874250
Alive, 13886000
Alive, 13897750
Alive, 13909500
Alive, 13921250
Alive, 13929000
Alive, 13941000
Alive, 13952500
Alive, 13960250
Alive, 13972000
Alive, 13979750
Alive, 13991500
Alive, 14003250
Alive, 14011250
Alive, 14022750
Alive, 14034500
Alive, 14042250
Alive, 14054000
Alive, 14065750
Alive, 14073500
Alive, 14081500
Alive, 14089250
Alive, 14097000
Alive, 14108750
Alive, 14116500
Alive, 14128250
Alive, 14140000
Alive, 14147750
Alive, 14159500
Alive, 14171250
Alive, 14179000
Alive, 14190750
Alive, 14202500
Alive, 14210500
Alive, 14222000
Alive, 14229750
Alive, 14241500
Alive, 14253250
Alive, 14261250
Alive, 14272750
Alive, 14280750
Alive, 14292250
Alive, 14304000
Alive, 14315750
Alive, 14323500
Alive, 14335250
Alive, 14343000
Alive, 14351000
Alive, 14358750
Alive, 14366500
Alive, 14374250
Alive, 14382250
Alive, 14390000
Alive, 14397750
Alive, 14405750
Alive, 14413500
Alive, 14421250
Alive, 14429000
Alive, 14440750
Alive, 14448500
Alive, 14456500
Alive, 14464250
Alive, 14472000
Alive, 14479750
Alive, 14491500
Alive, 14499500
Alive, 14507250
Alive, 14515000
Alive, 14522750
Alive, 14530500
Alive, 14538500
Alive, 14546250
Alive, 14558000
Alive, 14565750
Alive, 14573500
Alive, 14585250
Alive, 14597000
Alive, 14608750
Alive, 14616500
Alive, 14624500
Alive, 14632250
Alive, 14640000
Alive, 14647750
Alive, 14655500
Alive, 14667250
Alive, 14675250
Alive, 14683000
Alive, 14690750
Alive, 14698500
Alive, 14710250
Alive, 14718250
Alive, 14726000
Alive, 14733750
Alive, 14741500
Alive, 14749250
Alive, 14757250
Alive, 14765000
Alive, 14772750
Alive, 14780750
Alive, 14788500
Alive, 14796250
Alive, 14808000
Alive, 14815750
Alive, 14827500
Alive, 14835250
Alive, 14843000
Alive, 14851000
Alive, 14858750
Alive, 14866500
Alive, 14874250
Alive, 14882250
Alive, 14890000
Alive, 14897750
Alive, 14909500
Alive, 14921500
Alive, 14933000
Alive, 14940750
Alive, 14948500
Alive, 14960250
Alive, 14968000
Alive, 14976000
Alive, 14983750
Alive, 14991500
Alive, 14999500
Alive, 15007250
Alive, 15015000
Alive, 15022750
Alive, 15030750
Alive, 15038500
Alive, 15046250
Alive, 15054000
Alive, 15065750
Alive, 15073500
Alive, 15085250
Alive, 15093000
Alive, 15104750
Alive, 15112500
Alive, 15120500
Alive, 15128250
Alive, 15136000
Alive, 15147750
Alive, 15159500
Alive, 15171250
Alive, 15179000
Alive, 15190750
Alive, 15198500
Alive, 15210250
Alive, 15222000
Alive, 15229750
Alive, 15237500
Alive, 15245500
Alive, 15253250
Alive, 15261000
Alive, 15272750
Alive, 15280750
Alive, 15288500
Alive, 15296250
Alive, 15304250
Alive, 15315750
Alive, 15323500
Alive, 15335250
Alive, 15347000
Alive, 15354750
Alive, 15366500
Alive, 15374250
Alive, 15382250
Alive, 15390000
Alive, 15401750
Alive, 15409500
Alive, 15417250
Alive, 15425250
Alive, 15433000
Alive, 15440750
Alive, 15448500
Alive, 15460250
Alive, 15472000
Alive, 15479750
Alive, 15491500
Alive, 15499500
Alive, 15507250
Alive, 15515000
Alive, 15522750
Alive, 15534500
Alive, 15542250
Alive, 15550250
Alive, 15558000
Alive, 15565750
Alive, 15573500
Alive, 15585250
Alive, 15597000
Alive, 15608750
Alive, 15616500
Alive, 15624250
Alive, 15632250
Alive, 15640000
Alive, 15647750
Alive, 15659500
Alive, 15667250
Alive, 15675250
Alive, 15683000
Alive, 15690750
Alive, 15698500
Alive, 15710500
Alive, 15722000
Alive, 15729750
Alive, 15737750
Alive, 15745500
Alive, 15753250
Alive, 15761000
Alive, 15772750
Alive, 15780500
Alive, 15788500
Alive, 15796250
Alive, 15804000
Alive, 15815750
Alive, 15827500
Alive, 15835250
Alive, 15843000
Alive, 15851000
Alive, 15862750
Alive, 15870500
Alive, 15878250
Alive, 15886000
Alive, 15894000
Alive, 15901750
Alive, 15909500
Alive, 15917250
Alive, 15929000
Alive, 15936750
Alive, 15944750
Alive, 15952500
Alive, 15960250
Alive, 15972000
Alive, 15979750
Alive, 15987750
Alive, 15995500
Alive, 16003250
Alive, 16011000
Alive, 16019000
Alive, 16026750
Alive, 16034500
Alive, 16042250
Alive, 16054000
Alive, 16065750
Alive, 16077500
Alive, 16085250
Alive, 16093000
Alive, 16101000
Alive, 16108750
Alive, 16116500
Alive, 16124250
Alive, 16132250
Alive, 16140000
Alive, 16147750
Alive, 16155500
Alive, 16163500
Alive, 16171250
Alive, 16179250
Alive, 16190750
Alive, 16198500
Alive, 16210250
Alive, 16222000
Alive, 16229750
Alive, 16237750
Alive, 16245500
Alive, 16253250
Alive, 16261250
Alive, 16272750
Alive, 16284500
Alive, 16296250
Alive, 16304000
Alive, 16315750
Alive, 16323500
Alive, 16335250
Alive, 16347000
Alive, 16354750
Alive, 16366500
Alive, 16374250
Alive, 16386000
Alive, 16394000
Alive, 16401750
Alive, 16409500
Alive, 16421250
Alive, 16432500
Alive, 16444750
Alive, 16452500
Alive, 16464250
Alive, 16476000
Alive, 16483750
Alive, 16491500
Alive, 16499250
Alive, 16511000
Alive, 16522750
Alive, 16530500
Alive, 16538500
Alive, 16546250
Alive, 16554000
Alive, 16565750
Alive, 16573500
Alive, 16585250
Alive, 16597000
Alive, 16604750
Alive, 16616500
Alive, 16628250
Alive, 16636250
Alive, 16647750
Alive, 16655750
Alive, 16663500
Alive, 16671250
Alive, 16679000
Alive, 16686750
Alive, 16698500
Alive, 16706500
Alive, 16714250
Alive, 16722000
Alive, 16733750
Alive, 16741500
Alive, 16749250
Alive, 16757250
Alive, 16765000
Alive, 16772750
Alive, 16780750
Alive, 16788500
Alive, 16796250
Alive, 16804000
Alive, 16815750
Alive, 16823750
Alive, 16831500
Alive, 16839250
Alive, 16847000
Alive, 16858750
Alive, 16866500
Alive, 16874250
Alive, 16886000
Alive, 16894000
Alive, 16901750
Alive, 16909500
Alive, 16921250
Alive, 16929000
Alive, 16940750
Alive, 16948500
Alive, 16960250
Alive, 16972000
Alive, 16983750
Alive, 16991500
Alive, 17003250
Alive, 17015000
Alive, 17022750
Alive, 17030750
Alive, 17038500
Alive, 17046250
Alive, 17054000
Alive, 17062000
Alive, 17073500
Alive, 17081500
Alive, 17089250
Alive, 17097000
Alive, 17104750
Alive, 17112750
Alive, 17120500
Alive, 17128250
Alive, 17136000
Alive, 17144000
Alive, 17151750
Alive, 17159500
Alive, 17167250
Alive, 17175250
Alive, 17183000
Alive, 17190750
Alive, 17198500
Alive, 17210250
Alive, 17218000
Alive, 17226000
Alive, 17233750
Alive, 17241500
Alive, 17249500
Alive, 17257250
Alive, 17265000
Alive, 17272750
Alive, 17284500
Alive, 17296250
Alive, 17304250
Alive, 17315750
Alive, 17323500
Alive, 17331500
Alive, 17339250
Alive, 17351000
Alive, 17358750
Alive, 17366500
Alive, 17378250
Alive, 17390000
Alive, 17397750
Alive, 17409500
Alive, 17421250
Alive, 17429000
Alive, 17440750
Alive, 17448500
Alive, 17460250
Alive, 17468000
Alive, 17476000
Alive, 17483750
Alive, 17491500
Alive, 17503250
Alive, 17511000
Alive, 17519000
Alive, 17526750
Alive, 17534500
Alive, 17546250
Alive, 17558000
Alive, 17566000
Alive, 17577500
Alive, 17585250
Alive, 17593000
Alive, 17601000
Alive, 17608750
Alive, 17616500
Alive, 17624250
Alive, 17632250
Alive, 17640000
Alive, 17647750
Alive, 17659500
Alive, 17671250
Alive, 17679000
Alive, 17687000
Alive, 17698500
Alive, 17710250
Alive, 17722000
Alive, 17729750
Alive, 17741500
Alive, 17753250
Alive, 17761000
Alive, 17772750
Alive, 17780750
Alive, 17788500
Alive, 17796250
Alive, 17804000
Alive, 17816000
Alive, 17827500
Alive, 17835250
Alive, 17847000
Alive, 17854750
Alive, 17866500
Alive, 17878250
Alive, 17886000
Alive, 17897750
Alive, 17905500
Alive, 17913500
Alive, 17921250
Alive, 17929000
Alive, 17937000
Alive, 17948500
Alive, 17956500
Alive, 17964250
Alive, 17972000
Alive, 17980000
Alive, 17991500
Alive, 18003250
Alive, 18011250
Alive, 18022750
Alive, 18034500
Alive, 18046250
Alive, 18054000
Alive, 18062000
Alive, 18073500
Alive, 18081500
Alive, 18089250
Alive, 18097000
Alive, 18108750
Alive, 18116500
Alive, 18124500
Alive, 18132250
Alive, 18140000
Alive, 18147750
Alive, 18159500
Alive, 18167500
Alive, 18179000
Alive, 18190750
Alive, 18198500
Alive, 18206500
Alive, 18214250
Alive, 18222000
Alive, 18233750
Alive, 18241500
Alive, 18253250
Alive, 18261000
Alive, 18272750
Alive, 18280500
Alive, 18288500
Alive, 18296250
Alive, 18304000
Alive, 18315750
Alive, 18327500
Alive, 18335250
Alive, 18343250
Alive, 18351000
Alive, 18358750
Alive, 18366500
Alive, 18378250
Alive, 18390000
Alive, 18397750
Alive, 18405500
Alive, 18413500
Alive, 18421250
Alive, 18429000
Alive, 18440750
Alive, 18448500
Alive, 18460250
Alive, 18472000
Alive, 18479750
Alive, 18491500
Alive, 18503250
Alive, 18511000
Alive, 18522750
Alive, 18530500
Alive, 18538500
Alive, 18546250
Alive, 18554000
Alive, 18565750
Alive, 18577500
Alive, 18585250
Alive, 18597000
Alive, 18604750
Alive, 18616500
Alive, 18628250
Alive, 18640000
Alive, 18647750
Alive, 18655750
Alive, 18663500
Alive, 18671250
Alive, 18679000
Alive, 18690750
Alive, 18698500
Alive, 18706250
Alive, 18714250
Alive, 18722000
Alive, 18729750
Alive, 18737500
Alive, 18745500
Alive, 18753250
Alive, 18761000
Alive, 18768750
Alive, 18776750
Alive, 18784500
Alive, 18792250
Alive, 18800000
Alive, 18808000
Alive, 18815750
Alive, 18823500
Alive, 18835250
Alive, 18843000
Alive, 18851000
Alive, 18858750
Alive, 18866500
Alive, 18874250
Alive, 18882250
Alive, 18890000
Alive, 18897750
Alive, 18905750
Alive, 18913500
Alive, 18921250
Alive, 18933000
Alive, 18940750
Alive, 18948500
Alive, 18956250
Alive, 18964250
Alive, 18973250
Alive, 18991750
Alive, 19003250
Alive, 19011000
Alive, 19023000
Alive, 19034500
Alive, 19046250
Alive, 19054000
Alive, 19065750
Alive, 19073750
Alive, 19085250
Alive, 19093250
Alive, 19101000
Alive, 19108750
Alive, 19116500
Alive, 19128250
Alive, 19140000
Alive, 19147750
Alive, 19155750
Alive, 19163500
Alive, 19171250
Alive, 19179000
Alive, 19190750
Alive, 19198500
Alive, 19210250
Alive, 19218000
Alive, 19229750
Alive, 19237750
Alive, 19245500
Alive, 19253250
Alive, 19261000
Alive, 19272750
Alive, 19284500
Alive, 19296250
Alive, 19308000
Alive, 19315750
Alive, 19323750
Alive, 19335250
Alive, 19347000
Alive, 19358750
Alive, 19366500
Alive, 19378250
Alive, 19386000
Alive, 19397750
Alive, 19409500
Alive, 19417500
Alive, 19429000
Alive, 19440750
Alive, 19448750
Alive, 19456500
Alive, 19468000
Alive, 19476000
Alive, 19483750
Alive, 19491500
Alive, 19499250
Alive, 19511000
Alive, 19522750
Alive, 19530750
Alive, 19538500
Alive, 19546250
Alive, 19554250
Alive, 19565750
Alive, 19577500
Alive, 19585250
Alive, 19593250
Alive, 19601000
Alive, 19608750
Alive, 19616500
Alive, 19628250
Alive, 19636000
Alive, 19647750
Alive, 19659500
Alive, 19671250
Alive, 19683000
Alive, 19690750
Alive, 19698500
Alive, 19706500
Alive, 19714250
Alive, 19722000
Alive, 19729750
Alive, 19741500
Alive, 19749250
Alive, 19757250
Alive, 19765000
Alive, 19772750
Alive, 19780500
Alive, 19788500
Alive, 19796250
Alive, 19804000
Alive, 19815750
Alive, 19823750
Alive, 19835250
Alive, 19843250
Alive, 19854750
Alive, 19862750
Alive, 19870500
Alive, 19882250
Alive, 19890000
Alive, 19897750
Alive, 19909500
Alive, 19917250
Alive, 19929000
Alive, 19940750
Alive, 19948500
Alive, 19960250
Alive, 19968250
Alive, 19976000
Alive, 19983750
Alive, 19991500
Alive, 20003250
Alive, 20011250
Alive, 20022750
Alive, 20030750
Alive, 20038500
Alive, 20046250
Alive, 20054000
Alive, 20061750
Alive, 20069750
Alive, 20077500
Alive, 20085250
Alive, 20093000
Alive, 20101000
Alive, 20108750
Alive, 20116750
Alive, 20128250
Alive, 20136000
Alive, 20147750
Alive, 20159500
Alive, 20167500
Alive, 20179000
Alive, 20190750
Alive, 20202500
Alive, 20210250
Alive, 20222250
Alive, 20233750
Alive, 20241500
Alive, 20249250
Alive, 20261000
Alive, 20272750
Alive, 20284500
Alive, 20296250
Alive, 20304000
Alive, 20312000
Alive, 20319750
Alive, 20327500
Alive, 20335250
Alive, 20343000
Alive, 20354750
Alive, 20362500
Alive, 20370500
Alive, 20378250
Alive, 20386000
Alive, 20393750
Alive, 20401750
Alive, 20409500
Alive, 20417500
Alive, 20429000
Alive, 20437000
Alive, 20448500
Alive, 20460250
Alive, 20468250
Alive, 20476000
Alive, 20483750
Alive, 20491500
Alive, 20503250
Alive, 20516750
Alive, 20526750
Alive, 20534500
Alive, 20546250
Alive, 20554000
Alive, 20562000
Alive, 20569750
Alive, 20577500
Alive, 20585250
Alive, 20597000
Alive, 20608750
Alive, 20616500
Alive, 20624500
Alive, 20632250
Alive, 20640000
Alive, 20647750
Alive, 20655500
Alive, 20663500
Alive, 20671250
Alive, 20679000
Alive, 20686750
Alive, 20694750
Alive, 20702500
Alive, 20714250
Alive, 20722000
Alive, 20729750
Alive, 20741500
Alive, 20753250
Alive, 20765000
Alive, 20772750
Alive, 20784500
Alive, 20796250
Alive, 20804000
Alive, 20815750
Alive, 20823500
Alive, 20835500
Alive, 20847000
Alive, 20854750
Alive, 20866500
Alive, 20878250
Alive, 20890000
Alive, 20897750
Alive, 20905750
Alive, 20913500
Alive, 20921250
Alive, 20929000
Alive, 20936750
Alive, 20948500
Alive, 20956250
Alive, 20964250
Alive, 20972000
Alive, 20979750
Alive, 20991500
Alive, 21003250
Alive, 21011000
Alive, 21022750
Alive, 21034500
Alive, 21042500
Alive, 21054000
Alive, 21061750
Alive, 21069750
Alive, 21077500
Alive, 21085250
Alive, 21093250
Alive, 21101000
Alive, 21108750
Alive, 21116500
Alive, 21128250
Alive, 21136000
Alive, 21147750
Alive, 21159500
Alive, 21171250
Alive, 21179000
Alive, 21186750
Alive, 21194750
Alive, 21202500
Alive, 21210250
Alive, 21222000
Alive, 21229750
Alive, 21237500
Alive, 21245500
Alive, 21253250
Alive, 21261000
Alive, 21272750
Alive, 21280750
Alive, 21292250
Alive, 21304000
Alive, 21315750
Alive, 21323500
Alive, 21335250
Alive, 21343250
Alive, 21351000
Alive, 21358750
Alive, 21366500
Alive, 21378250
Alive, 21386000
Alive, 21394000
Alive, 21401750
Alive, 21409500
Alive, 21417500
Alive, 21429000
Alive, 21440750
Alive, 21452500
Alive, 21460250
Alive, 21468250
Alive, 21476000
Alive, 21483750
Alive, 21491500
Alive, 21499500
Alive, 21511000
Alive, 21522750
Alive, 21530750
Alive, 21539000
Alive, 21550250
Alive, 21561750
Alive, 21573500
Alive, 21581500
Alive, 21589250
Alive, 21597000
Alive, 21604750
Alive, 21612750
Alive, 21620500
Alive, 21632250
Alive, 21640000
Alive, 21647750
Alive, 21655750
Alive, 21667500
Alive, 21675250
Alive, 21683000
Alive, 21690750
Alive, 21702500
Alive, 21714250
Alive, 21722000
Alive, 21729750
Alive, 21737750
Alive, 21745500
Alive, 21757250
Alive, 21765000
Alive, 21772750
Alive, 21780750
Alive, 21788500
Alive, 21796250
Alive, 21804000
Alive, 21811750
Alive, 21819750
Alive, 21827500
Alive, 21839250
Alive, 21847000
Alive, 21858750
Alive, 21866500
Alive, 21878250
Alive, 21890000
Alive, 21897750
Alive, 21905750
Alive, 21913500
Alive, 21921250
Alive, 21933000
Alive, 21940750
Alive, 21948500
Alive, 21960250
Alive, 21972000
Alive, 21983750
Alive, 21995500
Alive, 22007250
Alive, 22015000
Alive, 22022750
Alive, 22030750
Alive, 22038500
Alive, 22046250
Alive, 22054000
Alive, 22065750
Alive, 22077500
Alive, 22085250
Alive, 22097000
Alive, 22104750
Alive, 22112750
Alive, 22120500
Alive, 22128250
Alive, 22136000
Alive, 22147750
Alive, 22159500
Alive, 22167250
Alive, 22179000
Alive, 22190750
Alive, 22202750
Alive, 22214500
Alive, 22226000
Alive, 22233750
Alive, 22241500
Alive, 22253250
Alive, 22261000
Alive, 22269000
Alive, 22276750
Alive, 22284500
Alive, 22296250
Alive, 22304000
Alive, 22315750
Alive, 22323500
Alive, 22335250
Alive, 22347000
Alive, 22354750
Alive, 22366500
Alive, 22378250
Alive, 22386000
Alive, 22394000
Alive, 22401750
Alive, 22409500
Alive, 22417250
Alive, 22429000
Alive, 22437000
Alive, 22444750
Alive, 22452500
Alive, 22464250
Alive, 22472000
Alive, 22483750
Alive, 22491500
Alive, 22503250
Alive, 22515000
Alive, 22522750
Alive, 22530750
Alive, 22538500
Alive, 22546250
Alive, 22554000
Alive, 22565750
Alive, 22573750
Alive, 22581500
Alive, 22589250
Alive, 22597000
Alive, 22608750
Alive, 22616500
Alive, 22628250
Alive, 22636000
Alive, 22647750
Alive, 22655750
Alive, 22663500
Alive, 22671250
Alive, 22679000
Alive, 22686750
Alive, 22698500
Alive, 22710250
Alive, 22718000
Alive, 22726000
Alive, 22733750
Alive, 22741500
Alive, 22749500
Alive, 22757250
Alive, 22765000
Alive, 22772750
Alive, 22784500
Alive, 22796250
Alive, 22804250
Alive, 22815750
Alive, 22830000
Alive, 22839250
Alive, 22847000
Alive, 22855000
Alive, 22866500
Alive, 22874500
Alive, 22882250
Alive, 22890000
Alive, 22897750
Alive, 22909500
Alive, 22921250
Alive, 22929000
Alive, 22937000
Alive, 22944750
Alive, 22952500
Alive, 22960250
Alive, 22968250
Alive, 22979750
Alive, 22991500
Alive, 22999500
Alive, 23011000
Alive, 23019000
Alive, 23026750
Alive, 23034500
Alive, 23042250
Alive, 23054000
Alive, 23065750
Alive, 23077500
Alive, 23089250
Alive, 23097000
Alive, 23105000
Alive, 23116500
Alive, 23128250
Alive, 23136000
Alive, 23147750
Alive, 23155750
Alive, 23163500
Alive, 23171250
Alive, 23179000
Alive, 23190750
Alive, 23198500
Alive, 23210250
Alive, 23222000
Alive, 23229750
Alive, 23241500
Alive, 23253250
Alive, 23265000
Alive, 23272750
Alive, 23280500
Alive, 23288500
Alive, 23296250
Alive, 23304000
Alive, 23311750
Alive, 23319750
Alive, 23327500
Alive, 23335250
Alive, 23343250
Alive, 23351000
Alive, 23362750
Alive, 23374500
Alive, 23386000
Alive, 23397750
Alive, 23409500
Alive, 23421250
Alive, 23429000
Alive, 23440750
Alive, 23448500
Alive, 23460250
Alive, 23472000
Alive, 23479750
Alive, 23491500
Alive, 23503250
Alive, 23511250
Alive, 23522750
Alive, 23530750
Alive, 23538500
Alive, 23546250
Alive, 23554250
Alive, 23565750
Alive, 23573500
Alive, 23585250
Alive, 23593000
Alive, 23604750
Alive, 23612750
Alive, 23620500
Alive, 23628250
Alive, 23636000
Alive, 23644000
Alive, 23651750
Alive, 23659500
Alive, 23671250
Alive, 23679250
Alive, 23690750
Alive, 23698500
Alive, 23706500
Alive, 23714250
Alive, 23722000
Alive, 23733750
Alive, 23745500
Alive, 23757250
Alive, 23765000
Alive, 23772750
Alive, 23784500
Alive, 23796250
Alive, 23804000
Alive, 23815750
Alive, 23823500
Alive, 23835500
Alive, 23843250
Alive, 23851000
Alive, 23858750
Alive, 23866500
Alive, 23878250
Alive, 23886000
Alive, 23894000
Alive, 23901750
Alive, 23913500
Alive, 23921250
Alive, 23929000
Alive, 23940750
Alive, 23952500
Alive, 23964250
Alive, 23972000
Alive, 23980000
Alive, 23987750
Alive, 23995500
Alive, 24003250
Alive, 24015000
Alive, 24022750
Alive, 24030750
Alive, 24038500
Alive, 24046250
Alive, 24054000
Alive, 24065750
Alive, 24073500
Alive, 24081500
Alive, 24089250
Alive, 24101500
Alive, 24116750
Alive, 24128250
Alive, 24140000
Alive, 24151750
Alive, 24159500
Alive, 24167250
Alive, 24175250
Alive, 24183000
Alive, 24190750
Alive, 24198500
Alive, 24210250
Alive, 24218500
Alive, 24229750
Alive, 24241500
Alive, 24253250
Alive, 24261000
Alive, 24272750
Alive, 24280750
Alive, 24292250
Alive, 24304000
Alive, 24312000
Alive, 24319750
Alive, 24327500
Alive, 24335250
Alive, 24347000
Alive, 24354750
Alive, 24366500
Alive, 24378250
Alive, 24386000
Alive, 24397750
Alive, 24409500
Alive, 24417250
Alive, 24429000
Alive, 24440750
Alive, 24448500
Alive, 24456250
Alive, 24464250
Alive, 24472000
Alive, 24479750
Alive, 24487750
Alive, 24495500
Alive, 24503250
Alive, 24511000
Alive, 24522750
Alive, 24534500
Alive, 24546250
Alive, 24558000
Alive, 24565750
Alive, 24573500
Alive, 24585250
Alive, 24593250
Alive, 24601000
Alive, 24608750
Alive, 24620500
Alive, 24632250
Alive, 24640000
Alive, 24647750
Alive, 24659500
Alive, 24671250
Alive, 24683000
Alive, 24690750
Alive, 24702500
Alive, 24710250
Alive, 24718250
Alive, 24726000
Alive, 24733750
Alive, 24741500
Alive, 24749250
Alive, 24757250
Alive, 24765000
Alive, 24772750
Alive, 24780750
Alive, 24788500
Alive, 24796250
Alive, 24804000
Alive, 24811750
Alive, 24819750
Alive, 24827500
Alive, 24835250
Alive, 24847000
Alive, 24855000
Alive, 24866500
Alive, 24879750
Alive, 24890000
Alive, 24901750
Alive, 24909500
Alive, 24917250
Alive, 24929000
Alive, 24936750
Alive, 24944750
Alive, 24952500
Alive, 24960250
Alive, 24968250
Alive, 24976000
Alive, 24983750
Alive, 24995500
Alive, 25003250
Alive, 25011000
Alive, 25022750
Alive, 25030500
Alive, 25038500
Alive, 25046250
Alive, 25054000
Alive, 25065750
Alive, 25073500
Alive, 25085250
Alive, 25093250
Alive, 25101000
Alive, 25112750
Alive, 25120500
Alive, 25128250
Alive, 25136000
Alive, 25144000
Alive, 25151750
Alive, 25159500
Alive, 25167250
Alive, 25175250
Alive, 25183000
Alive, 25190750
Alive, 25198500
Alive, 25210250
Alive, 25222000
Alive, 25229750
Alive, 25241500
Alive, 25249250
Alive, 25257250
Alive, 25265000
Alive, 25272750
Alive, 25280500
Alive, 25288500
Alive, 25296250
Alive, 25304000
Alive, 25315750
Alive, 25327500
Alive, 25335250
Alive, 25343250
Alive, 25351000
Alive, 25358750
Alive, 25366500
Alive, 25374500
Alive, 25388250
Alive, 25401750
Alive, 25409500
Alive, 25417250
Alive, 25429000
Alive, 25437000
Alive, 25444750
Alive, 25452500
Alive, 25460250
Alive, 25472000
Alive, 25479750
Alive, 25491500
Alive, 25499500
Alive, 25507250
Alive, 25515000
Alive, 25522750
Alive, 25530750
Alive, 25542250
Alive, 25554000
Alive, 25561750
Alive, 25573500
Alive, 25581250
Alive, 25589250
Alive, 25597000
Alive, 25604750
Alive, 25612500
Alive, 25620500
Alive, 25628250
Alive, 25640000
Alive, 25647750
Alive, 25659500
Alive, 25671250
Alive, 25679000
Alive, 25690750
Alive, 25698500
Alive, 25710250
Alive, 25718000
Alive, 25726000
Alive, 25733750
Alive, 25741500
Alive, 25749250
Alive, 25761000
Alive, 25772750
Alive, 25780500
Alive, 25788500
Alive, 25796250
Alive, 25804000
Alive, 25815750
Alive, 25823500
Alive, 25835250
Alive, 25843250
Alive, 25851000
Alive, 25858750
Alive, 25866500
Alive, 25878250
Alive, 25890000
Alive, 25897750
Alive, 25905750
Alive, 25913500
Alive, 25921250
Alive, 25933000
Alive, 25940750
Alive, 25948500
Alive, 25956250
Alive, 25964250
Alive, 25972000
Alive, 25979750
Alive, 25987750
Alive, 25995500
Alive, 26003250
Alive, 26015000
Alive, 26022750
Alive, 26034500
Alive, 26042250
Alive, 26054000
Alive, 26062000
Alive, 26069750
Alive, 26077500
Alive, 26085250
Alive, 26097000
Alive, 26104750
Alive, 26116500
Alive, 26128250
Alive, 26140000
Alive, 26147750
Alive, 26155500
Alive, 26167250
Alive, 26175000
Alive, 26183000
Alive, 26190750
Alive, 26202500
Alive, 26210250
Alive, 26218250
Alive, 26229750
Alive, 26237500
Alive, 26245500
Alive, 26253250
Alive, 26261000
Alive, 26272750
Alive, 26280500
Alive, 26292250
Alive, 26300000
Alive, 26308000
Alive, 26315750
Alive, 26323500
Alive, 26331250
Alive, 26339250
Alive, 26347000
Alive, 26354750
Alive, 26362500
Alive, 26370500
Alive, 26378250
Alive, 26386000
Alive, 26397750
Alive, 26405500
Alive, 26417250
Alive, 26429000
Alive, 26437000
Alive, 26444750
Alive, 26452500
Alive, 26464250
Alive, 26472000
Alive, 26479750
Alive, 26491500
Alive, 26499500
Alive, 26507250
Alive, 26515000
Alive, 26522750
Alive, 26530500
Alive, 26538500
Alive, 26546250
Alive, 26554000
Alive, 26565750
Alive, 26577500
Alive, 26585250
Alive, 26593250
Alive, 26601000
Alive, 26608750
Alive, 26616500
Alive, 26628250
Alive, 26636000
Alive, 26644000
Alive, 26652000
Alive, 26660000
Alive, 26675250
Alive, 26683000
